ID_kod,Zwolnienie,Bezwzgledny_obowiazek,Uwagi
7424,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7425,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7426,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7427,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7428,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7429,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7430,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7431,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7432,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7433,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7434,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7435,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7436,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7437,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7438,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7439,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7440,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7441,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7442,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7443,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7444,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7445,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7446,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7447,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7448,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7466,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7467,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7468,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7469,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7470,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7471,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7472,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7473,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7474,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7475,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7476,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7477,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7478,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7479,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7480,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7481,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7482,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7483,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7484,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7485,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7486,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7487,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7488,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7489,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7490,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7491,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7492,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7493,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7495,,"Obowiązkowa kasa fiskalna",
7496,,"Obowiązkowa kasa fiskalna",
7497,,"Obowiązkowa kasa fiskalna",
7498,,"Obowiązkowa kasa fiskalna",
7499,,"Obowiązkowa kasa fiskalna",
7500,,"Obowiązkowa kasa fiskalna",
7501,,"Obowiązkowa kasa fiskalna",
7502,,"Obowiązkowa kasa fiskalna",
7503,,"Obowiązkowa kasa fiskalna",
7504,,"Obowiązkowa kasa fiskalna",
7505,,"Obowiązkowa kasa fiskalna",
7506,,"Obowiązkowa kasa fiskalna",
7507,,"Obowiązkowa kasa fiskalna",
7508,,"Obowiązkowa kasa fiskalna",
7509,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7510,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
7511,,"Obowiązkowa kasa fiskalna",
7512,,"Obowiązkowa kasa fiskalna",
7513,,"Obowiązkowa kasa fiskalna",
7514,,"Obowiązkowa kasa fiskalna",
7515,,"Obowiązkowa kasa fiskalna",
7516,,"Obowiązkowa kasa fiskalna",
7644,,"Obowiązkowa kasa fiskalna",
7645,,"Obowiązkowa kasa fiskalna",
8165,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8167,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8168,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8169,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8170,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8171,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8172,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8173,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8174,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8175,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8176,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8177,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8178,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8179,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8180,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8181,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8182,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8183,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8184,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8185,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8186,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8187,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8188,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8189,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8190,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8191,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8192,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8193,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8194,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8195,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8196,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8197,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8198,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8199,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8200,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8201,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8202,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8203,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8204,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8205,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8206,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8207,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8208,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8209,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8210,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8211,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8212,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8213,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8214,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8215,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8216,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8217,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8218,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8219,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8220,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8221,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8222,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8223,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8224,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8225,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8226,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8227,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8228,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8229,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8230,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8231,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8232,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8233,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8234,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8235,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8236,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8237,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8238,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8239,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8240,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8241,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8242,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8243,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8244,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8245,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8246,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8247,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8248,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8249,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8250,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8251,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8252,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8253,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8254,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8255,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8256,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8257,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8258,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8260,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8261,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8262,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8263,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8264,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8265,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8266,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8267,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8268,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8269,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8270,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8271,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8272,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8273,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8274,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8275,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8276,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8277,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8278,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8279,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8280,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8281,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8282,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8283,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8284,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8285,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8286,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8287,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8288,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8289,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8290,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8291,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8292,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8293,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8294,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8295,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8296,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8297,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8298,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8299,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8300,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8301,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8302,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8303,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8304,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8305,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8306,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8307,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8308,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8309,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8310,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8311,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8312,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8313,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8314,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8315,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8316,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8317,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8318,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8319,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8320,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8321,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8322,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8323,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8324,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8325,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8326,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8327,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8328,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8329,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8330,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8331,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8332,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8333,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8336,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8337,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8340,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8341,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8342,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8343,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8344,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8345,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8346,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8347,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8350,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8351,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8352,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8353,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8354,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8355,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8356,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8357,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8358,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8359,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8360,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8361,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8362,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8363,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8364,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8366,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8367,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8368,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8369,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8387,,"Obowiązkowa kasa fiskalna",
8388,,"Obowiązkowa kasa fiskalna",
8389,,"Obowiązkowa kasa fiskalna",
8390,,"Obowiązkowa kasa fiskalna",
8391,,"Obowiązkowa kasa fiskalna",
8398,,"Obowiązkowa kasa fiskalna",
8399,,"Obowiązkowa kasa fiskalna",
8400,,"Obowiązkowa kasa fiskalna",
8401,,"Obowiązkowa kasa fiskalna",
8402,,"Obowiązkowa kasa fiskalna",
8403,,"Obowiązkowa kasa fiskalna",
8488,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8526,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8588,,"Obowiązkowa kasa fiskalna",
8589,,"Obowiązkowa kasa fiskalna",
8590,,"Obowiązkowa kasa fiskalna",
8591,,"Obowiązkowa kasa fiskalna",
8603,,"Obowiązkowa kasa fiskalna","Sale taneczne, dyskoteki"
8604,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8606,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8607,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8608,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8609,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8610,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8611,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8612,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8613,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8614,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8615,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8616,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8617,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8618,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8619,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8620,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8621,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8622,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8623,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8624,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8625,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8626,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8627,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8629,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8630,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8631,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8632,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8633,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8634,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8635,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8636,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8637,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8638,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8639,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8640,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8641,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8642,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8643,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8644,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8645,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8646,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8647,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8648,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8650,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
8712,,"Obowiązkowa kasa fiskalna",
8713,,"Obowiązkowa kasa fiskalna",
8714,,"Obowiązkowa kasa fiskalna",
8715,,"Obowiązkowa kasa fiskalna",
8716,,"Obowiązkowa kasa fiskalna",
8717,,"Obowiązkowa kasa fiskalna",
8718,,"Obowiązkowa kasa fiskalna",
8719,,"Obowiązkowa kasa fiskalna",
8720,,"Obowiązkowa kasa fiskalna",
8721,,"Obowiązkowa kasa fiskalna",
8722,,"Obowiązkowa kasa fiskalna",
8723,,"Obowiązkowa kasa fiskalna",
8772,"Możliwe skorzystanie ze zwolnienia z posiadania kasy fiskalnej ",,
11915,,"Obowiązkowa kasa fiskalna",
11916,,"Obowiązkowa kasa fiskalna",
11917,,"Obowiązkowa kasa fiskalna",
11918,,"Obowiązkowa kasa fiskalna",
11919,,"Obowiązkowa kasa fiskalna",
11920,,"Obowiązkowa kasa fiskalna",
11921,,"Obowiązkowa kasa fiskalna",
11922,,"Obowiązkowa kasa fiskalna",
11923,,"Obowiązkowa kasa fiskalna",
11924,,"Obowiązkowa kasa fiskalna",
11925,,"Obowiązkowa kasa fiskalna",
11926,,"Obowiązkowa kasa fiskalna",
11927,,"Obowiązkowa kasa fiskalna",
11928,,"Obowiązkowa kasa fiskalna",
11929,,"Obowiązkowa kasa fiskalna",
11930,,"Obowiązkowa kasa fiskalna",
11931,,"Obowiązkowa kasa fiskalna",
11932,,"Obowiązkowa kasa fiskalna",
11933,,"Obowiązkowa kasa fiskalna",
11934,,"Obowiązkowa kasa fiskalna",
11935,,"Obowiązkowa kasa fiskalna",
11936,,"Obowiązkowa kasa fiskalna",
11937,,"Obowiązkowa kasa fiskalna",
11938,,"Obowiązkowa kasa fiskalna",
11939,,"Obowiązkowa kasa fiskalna",
