ID_kod,kod_CN,Nazwa,Sekcja,Dzial
18345,"8407 21","Silniki przyczepne, z zapłonem iskrowym, do napędu jednostek pływających",XVI,84
18346,"8407 21 10","Silniki przyczepne, z zapłonem iskrowym o pojemności skokowej <= 325 cm³, do napędu jednostek pływających",XVI,84
18347,"8407 21 91","Silniki przyczepne, z zapłonem iskrowym, o pojemności skokowej > 325 cm³ i o mocy <= 30 kW, do napędu jednostek pływających",XVI,84
18348,"8407 21 99","Silniki przyczepne, z zapłonem iskrowym o pojemności skokowej > 325 cm³ i o mocy > 30 kW, do napędu jednostek pływających",XVI,84
18349,"8407 29 00","Silniki spalinowe z zapłonem iskrowym z tłokami wykonującymi ruch posuwisto-zwrotny lub obrotowy, do napędu jednostek pływających (z wył. silników przyczepnych)",XVI,84
18350,"8407 31 00","Silniki spalinowe z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej <= 50 cm³",XVI,84
18351,"8407 32","Silniki spalinowe z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 50 cm³, ale <= 250 cm³",XVI,84
18352,"8407 32 10","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 50 cm³, ale <= 125 cm³",XVI,84
18353,"8407 32 90","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 125 cm³, ale <= 250 cm³",XVI,84
18354,"8407 33","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 250 cm³, ale <= 1000 cm³",XVI,84
18355,"8407 33 20","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 250 cm³, ale <= 500 cm³",XVI,84
18356,"8407 33 80","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 500 cm³, ale <= 1000 cm³",XVI,84
18357,"8407 34","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, o pojemności skokowej > 1000 cm³",XVI,84
18358,"8407 34 10","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, o pojemności skokowej > 1000 cm³, do montażu przemysłowego w: ciągnikach kierowanych przez pieszego objętych podpozycją 8701 10; pojazdach mechanicznych objętych pozycją 8703, pojazdach mechanicznych objętych pozycją 8704 z silnikiem o pojemności < 2.800 cm³ i pojazdach mechanicznych objętych pozycją 8705",XVI,84
18359,"8407 34 30","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, używane, o pojemności skokowej > 1000 cm³",XVI,84
18360,"8407 34 91","Silniki z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, nowe, o pojemności skokowej <= 1 500 cm³, ale > 1000 cm³ (z wył. silników objętych podpozycją 8407 34 10)",XVI,84
18361,"8407 34 99","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87, nowe, o pojemności skokowej > 1 500 cm³ (z wył. silników do montażu przemysłowego w: ciągnikach kierowanych przez pieszego objętych podpozycją 8701 10, pojazdach mechanicznych objętych pozycją 8703, pojazdach mechanicznych objętych pozycją 8704 z silnikiem o pojemności < 2 800 cm³ i pojazdach mechanicznych objętych pozycją 8705)",XVI,84
18362,"8407 90","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny lub obrotowy (z wył. silników lotniczych, silników do napędu jednostek pływających i silników z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87)",XVI,84
18363,"8407 90 10","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny lub obrotowy, o pojemności skokowej <= 250 cm³ (z wył. silników lotniczych, silników do napędu jednostek pływających i silników z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87)",XVI,84
18364,"8407 90 50","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny lub obrotowy, o pojemności skokowej > 250 cm³, do montażu przemysłowego w: ciągnikach kierowanych przez pieszego objętych podpozycją 8701 10; pojazdach mechanicznych objętych pozycją 8703; pojazdach mechanicznych objętych pozycją 8704 z silnikiem o pojemności < 2 800 cm³ i pojazdach mechanicznych objętych pozycją 8705",XVI,84
18365,"8407 90 80","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny lub obrotowy, o pojemności skokowej > 250 cm³, o mocy <= 10 kW (inne niż silniki objęte podpozycją 8407 90 50, silników do napędu jednostek pływających i lotniczych, i silników z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87)",XVI,84
18366,"8407 90 90","Silniki z zapłonem iskrowym, z tłokami wykonującymi ruch posuwisto-zwrotny lub obrotowy, o pojemności skokowej > 250 cm³, o mocy > 10 kW (inne niż silniki objęte podpozycją 8407 90 50, silników do napędu jednostek pływających i lotniczych, i silników z tłokami wykonującymi ruch posuwisto-zwrotny, w rodzaju stosowanych do napędu pojazdów objętych działem 87)",XVI,84
18367,8408,"Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne)",XVI,84
18368,"8408 10","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do napędu jednostek pływających",XVI,84
18369,"8408 10 11","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), używane, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00",XVI,84
18370,"8408 10 19","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), używane, do napędu jednostek pływających (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18371,"8408 10 23","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy <= 50 kW",XVI,84
18372,"8408 10 27","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy <= 50 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18373,"8408 10 31","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy >50 kW, ale <= 100 kW",XVI,84
18374,"8408 10 39","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 50 kW, ale <= 100 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18375,"8408 10 41","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy > 100 kW, ale <= 200 kW",XVI,84
18376,"8408 10 49","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 100 kW, ale <= 200 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18377,"8408 10 51","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy > 200 kW, ale <= 300 kW",XVI,84
18378,"8408 10 59","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 200 kW, ale <= 300 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18379,"8408 10 61","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy > 300 kW, ale <= 500 kW",XVI,84
18380,"8408 10 69","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 300 kW, ale <= 500 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18381,"8408 10 71","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy > 500 kW, ale <= 1 000 kW",XVI,84
18382,"8408 10 79","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 500 kW, ale <= 1000 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18383,"8408 10 81","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy > 1 000 kW, ale <= 5 000 kW",XVI,84
18384,"8408 10 89","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 1 000 kW, ale <= 5 000 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18385,"8408 10 91","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00, o mocy > 5 000 kW",XVI,84
18386,"8408 10 99","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, do napędu jednostek pływających, o mocy > 5 000 kW (inne niż do statków morskich objętych pozycjami od 8901 do 8906, holowników objętych podpozycją 8904 00 10 i okrętów wojennych objętych podpozycją 8906 10 00)",XVI,84
18387,"8408 20","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do napędu pojazdów objętych działem 87",XVI,84
18388,"8408 20 10","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do montażu przemysłowego w: ciągnikach kierowanych przez pieszego objętych podpozycją 8701 10; pojazdach mechanicznych objętych pozycją 8703; pojazdach mechanicznych objętych pozycją 8704 z silnikiem o pojemności < 2.500 cm³ i pojazdach mechanicznych objętych pozycją 8705",XVI,84
18389,"8408 20 31","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do kołowych ciągników rolniczych i leśnych, o mocy <= 50 kW",XVI,84
18390,"8408 20 35","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do kołowych ciągników rolniczych i leśnych, o mocy > 50 kW, ale <= 100 kW",XVI,84
18391,"8408 20 37","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do kołowych ciągników rolniczych i leśnych, o mocy > 100 kW",XVI,84
18392,"8408 20 51","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do napędu pojazdów objętych działem 87, o mocy <= 50 kW (z wył. silników objętych podpozycją 8408 20 10 i do kołowych ciągników rolniczych i leśnych)",XVI,84
18393,"8408 20 55","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do napędu pojazdów objętych działem 87, o mocy > 50 kW, ale <= 100 kW (z wył. silników objętych podpozycją 8408 20 10 i do kołowych ciągników rolniczych i leśnych)",XVI,84
18394,"8408 20 57","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do napędu pojazdów objętych działem 87, o mocy > 100 kW, ale <= 200 kW (z wył. silników objętych podpozycją 8408 20 10 i do kołowych ciągników rolniczych i leśnych)",XVI,84
18395,"8408 20 99","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do napędu pojazdów objętych działem 87, o mocy > 200 kW (z wył. silników objętych podpozycją 8408 20 10 i do kołowych ciągników rolniczych i leśnych)",XVI,84
18396,"8408 90","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne) (z wył. silników do napędu jednostek pływających i do napędu pojazdów objętych działem 87)",XVI,84
18397,"8408 90 21","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), do trakcji szynowej",XVI,84
18398,"8408 90 27","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), używane (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18399,"8408 90 41","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy <= 15 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18400,"8408 90 43","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 15 kW, ale <= 30 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18401,"8408 90 45","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 30 kW, ale <= 50 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18402,"8408 90 47","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 50 kW, ale <= 100 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18403,"8408 90 61","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 100 kW, ale <= 200 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18404,"8408 90 65","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 200 kW, ale <= 300 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18405,"8408 90 67","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 300 kW, ale <= 500 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18406,"8408 90 81","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 500 kW, ale <= 1 000 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18407,"8408 90 85","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 1 000 kW, ale <= 5 000 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18408,"8408 90 89","Silniki spalinowe tłokowe z zapłonem samoczynnym (wysokoprężne i średnioprężne), nowe, o mocy > 5 000 kW (z wył. silników do trakcji szynowej lub do napędu jednostek pływających i silników do napędu pojazdów objętych działem 87)",XVI,84
18409,8409,"Części nadające się do stosowania wyłącznie lub głównie do silników objętych pozycją 8407 lub 8408",XVI,84
18410,"8409 10 00","Części nadające się do stosowania wyłącznie lub głównie do silników lotniczych, gdzie indziej niesklasyfikowane",XVI,84
18411,"8409 91 00","Części nadające się do stosowania wyłącznie lub głównie do tłokowych silników spalinowych z zapłonem iskrowym, gdzie indziej niesklasyfikowane",XVI,84
18412,"8409 99 00","Części nadające się do stosowania wyłącznie lub głównie do silników spalinowych tłokowych z zapłonem samoczynnym (wysokoprężnych i średnioprężnych), gdzie indziej niesklasyfikowane",XVI,84
18413,8410,"Turbiny hydrauliczne, koła wodne oraz ich regulatory (z wył. siłowników hydraulicznych  i silników objętych pozycją 8412)",XVI,84
18414,"8410 11 00","Turbiny hydrauliczne i koła wodne o mocy <= 1000 kW (z wył. silników i siłowników hydraulicznych objętych pozycją 8412)",XVI,84
18415,"8410 12 00","Turbiny hydrauliczne i koła wodne o mocy > 1 000 kW, ale <= 10 000 kW (z wył. silników i siłowników hydraulicznych objętych pozycją 8412)",XVI,84
18416,"8410 13 00","Turbiny hydrauliczne i koła wodne o mocy > 10 000 kW (z wył. silników i siłowników hydraulicznych objętych pozycją 8412)",XVI,84
18417,"8410 90 00","Części turbin hydraulicznych i kół wodnych, włączając regulatory",XVI,84
18418,8411,"Silniki turboodrzutowe, turbośmigłowe oraz inne turbiny gazowe",XVI,84
18419,"8411 11 00","Silniki turboodrzutowe, o ciągu <= 25 kN",XVI,84
18420,"8411 12","Silniki turboodrzutowe, o ciągu > 25 kN",XVI,84
18421,"8411 12 10","Silniki turboodrzutowe, o ciągu > 25 kN, ale <= 44 kN",XVI,84
18422,"8411 12 30","Silniki turboodrzutowe, o ciągu > 44 kN, ale <= 132 kN",XVI,84
18423,"8411 12 80","Silniki turboodrzutowe, o ciągu > 132 kN",XVI,84
18424,"8411 21 00","Silniki turbośmigłowe o mocy <= 1100 kW",XVI,84
18425,"8411 22","Silniki turbośmigłowe o mocy >1100 kW",XVI,84
18426,"8411 22 20","Silniki turbośmigłowe o mocy >1100 kW, ale <= 3730 kW",XVI,84
18427,"8411 22 80","Silniki turbośmigłowe o mocy > 3730 kW",XVI,84
18428,"8411 81 00","Turbiny gazowe o mocy <= 5000 kW (z wył. silników turboodrzutowych i turbośmigłowych)",XVI,84
18429,"8411 82","Turbiny gazowe o mocy > 5000 kW (z wył. silników turboodrzutowych i turbośmigłowych)",XVI,84
18430,"8411 82 20","Turbiny gazowe o mocy > 5000 kW, ale <= 20 000 kW (z wył. silników turboodrzutowych i turbośmigłowych)",XVI,84
18431,"8411 82 60","Turbiny gazowe o mocy > 20 000 kW, ale <= 50 000 kW (z wył. silników turboodrzutowych i turbośmigłowych)",XVI,84
18432,"8411 82 80","Turbiny gazowe o mocy > 50 000 kW (z wył. silników turboodrzutowych i turbośmigłowych)",XVI,84
18433,"8411 91 00","Części silników turboodrzutowych lub turbośmigłowych, gdzie indziej niesklasyfikowane",XVI,84
18434,"8411 99 00","Części turbin gazowych, gdzie indziej niesklasyfikowane",XVI,84
18435,8412,"Silniki i siłowniki (z wył. turbin na parę, silników spalinowych tłokowych, turbin hydraulicznych, kół wodnych, turbin gazowych i silników elektrycznych), części do nich",XVI,84
18436,"8412 10 00","Silniki odrzutowe inne niż turboodrzutowe",XVI,84
18437,"8412 21",""Silniki i siłowniki hydrauliczne, liniowe ""cylindry"""",XVI,84
18438,"8412 21 20",""Układy hydrauliczne, liniowe ""cylindry"""",XVI,84
18439,"8412 21 80",""Silniki i siłowniki hydrauliczne, liniowe ""cylindry"" (z wył. układów hydraulicznych)"",XVI,84
18440,"8412 29","Silniki i siłowniki hydrauliczne (z wył. turbin hydraulicznych i kół wodnych, objętych pozycją 8410, turbin na parę, turbin gazowych, silników i siłowników hydraulicznych, liniowych)",XVI,84
18441,"8412 29 20",""Układy hydrauliczne, napędzane z wykorzystaniem silników hydraulicznych (z wył. silników i siłowników hydraulicznych, liniowych ""cylindrów"")"",XVI,84
18442,"8412 29 81",""Silniki hydrauliczne (z wył. liniowych ""cylindrów"" i układów hydraulicznych)"",XVI,84
18443,"8412 29 89",""Silniki i siłowniki hydrauliczne (z wył. liniowych ""cylindrów"", układów hydraulicznych, silników hydraulicznych, turbin hydraulicznych i kół wodnych, objętych pozycją 8410 i turbin na parę)"",XVI,84
18444,"8412 31 00",""Silniki i siłowniki pneumatyczne, liniowe ""cylindry"""",XVI,84
18445,"8412 39 00","Silniki i siłowniki pneumatyczne (z wył. liniowych)",XVI,84
18446,"8412 80","Silniki i siłowniki (z wył. turbin na parę, silników spalinowych, turbin hydraulicznych, kół wodnych, turbin gazowych, silników odrzutowych, silników i siłowników hydraulicznych i pneumatycznych i silników elektrycznych)",XVI,84
18447,"8412 80 10","Silniki na parę wodną i silniki na inne rodzaje pary (z wył. kotłów i turbin wytwarzających parę wodną lub inną parę)",XVI,84
18448,"8412 80 80","Silniki i siłowniki, nieelektryczne (z wył. turbin na parę, silników spalinowych, turbin hydraulicznych, kół wodnych, turbin gazowych, silników odrzutowych, silników i siłowników hydraulicznych i pneumatycznych, turbin wytwarzających parę wodną lub inną parę, i silników elektrycznych)",XVI,84
18449,"8412 90","Części nieelektrycznych silników i siłowników, gdzie indziej niesklasyfikowane",XVI,84
18450,"8412 90 20","Części silników odrzutowych, gdzie indziej niesklasyfikowane (z wył. turboodrzutowych)",XVI,84
18451,"8412 90 40","Części silników i siłowników hydraulicznych, gdzie indziej niesklasyfikowane",XVI,84
18452,"8412 90 80","Części nieelektrycznych silników i siłowników, gdzie indziej niesklasyfikowane",XVI,84
18453,8413,"Pompy do cieczy, nawet wyposażone w urządzenia pomiarowe (z wył. pomp ceramicznych do zasysania wydzielin stosowanych w medycynie i pomp medycznych noszonych na lub wszczepionych do ciała); podnośniki do cieczy (z wył. pomp); ich części",XVI,84
18454,"8413 11 00","Pompy wyposażone lub przystosowane konstrukcyjnie do wyposażenia w urządzenie pomiarowe, dozujące paliwo lub środki smarne, w rodzaju stosowanych w stacjach paliwowych lub w stacjach obsługi pojazdów",XVI,84
18455,"8413 19 00","Pompy do cieczy, wyposażone lub przystosowane konstrukcyjnie do wyposażenia w urządzenie pomiarowe (z wył. pomp dozujących paliwo lub środki smarne, w rodzaju stosowanych w stacjach paliwowych lub w stacjach obsługi pojazdów)",XVI,84
18456,"8413 20 00","Pompy ręczne do cieczy, inne niż te objęte podpozycją 8413 11 lub 8413 19",XVI,84
18457,"8413 30","Pompy paliwa, oleju lub chłodziwa do tłokowych silników spalinowych",XVI,84
18458,"8413 30 20","Pompy wtryskowe do tłokowych silników spalinowych",XVI,84
18459,"8413 30 80","Pompy paliwa, oleju lub chłodziwa do tłokowych silników spalinowych (z wył. pomp wtryskowych)",XVI,84
18460,"8413 40 00","Pompy do betonu",XVI,84
18461,"8413 50","Pompy wyporowe-tłokowe o napędzie silnikowym, do cieczy (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych i pomp do betonu)",XVI,84
18462,"8413 50 20","Zespoły hydrauliczne wyporowo-tłokowe, z pompami",XVI,84
18463,"8413 50 40","Pompy dawkujące i dozujące wyporowe-tłokowe, o napędzie silnikowym",XVI,84
18464,"8413 50 61","Pompy tłokowe do hydraulicznych układów napędowych i siłowych (z wył. zespołów hydraulicznych)",XVI,84
18465,"8413 50 69","Pompy tłokowe, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu, pomp hydraulicznych, włącznie z zespołami hydraulicznymi i pomp dawkujących)",XVI,84
18466,"8413 50 80","Pompy wyporowe-tłokowe, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych i pomp do betonu, zespołów hydraulicznych, pomp dawkujących i ogólnie pomp tłokowych)",XVI,84
18467,"8413 60","Pompy obrotowe wyporowe do cieczy, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, i pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych)",XVI,84
18468,"8413 60 20","Zespoły hydrauliczne obrotowe wyporowe, z pompami",XVI,84
18469,"8413 60 31","Pompy zębate do hydraulicznych układów napędowych i siłowych (z wył. zespołów hydraulicznych)",XVI,84
18470,"8413 60 39","Pompy zębate, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych i pomp hydraulicznych, włączając zespoły hydrauliczne)",XVI,84
18471,"8413 60 61","Pompy łopatkowe do hydraulicznych układów napędowych i siłowych (z wył. zespołów hydraulicznych)",XVI,84
18472,"8413 60 69","Pompy łopatkowe, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych i pomp hydraulicznych, włączając zespoły hydrauliczne)",XVI,84
18473,"8413 60 70","Pompy śrubowe, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu i zespołów hydraulicznych)",XVI,84
18474,"8413 60 80","Pompy obrotowe wyporowe, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, i pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu, pomp zębatych, pomp łopatkowych, pomp śrubowych i zespołów hydraulicznych)",XVI,84
18475,"8413 70","Pompy odśrodkowe, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych i pomp do betonu)",XVI,84
18476,"8413 70 21","Pompy głębinowe, jednostopniowe",XVI,84
18477,"8413 70 29","Pompy głębinowe, wielostopniowe",XVI,84
18478,"8413 70 30","Bezdławnicowe pompy wirnikowe do układów ogrzewania i doprowadzania ciepłej wody",XVI,84
18479,"8413 70 35","Pompy, o napędzie silnikowym, o średnicy wylotu <= 15 mm (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych i pomp głębinowych)",XVI,84
18480,"8413 70 45","Pompy wirowe z kanałami dodatkowymi oraz pompy z kanałami bocznymi",XVI,84
18481,"8413 70 51","Pompy odśrodkowe, o przepływie promieniowym, o średnicy wylotu > 15 mm, jednostopniowe, z wirnikiem jednostronnym, zblokowane z silnikiem (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu, pomp głębinowych i pomp wirowych do systemów grzewczych i zaopatrzenia w ciepłą wodę)",XVI,84
